"address";"volume";"share_volume";"trades";"pnl";"pnl_percentage";"pbt_user_can_claim"
"0xa3801d2c31eb5a279d776d6597c0e2291abc175a";"12507";"33758";"297";"330";"0.002209120575206798600000000000";"2935.874451259469681166"
"0x6d289c4430d5825db2ec990cb9a91b73dd436ff1";"7870";"212133";"1923";"328";"0.002195731965660090800000000000";"2924.141878827594168948"
"0x8e764938035a46bd150eef4b33ba003061e5c3f7";"25048";"84563";"1167";"328";"0.002195731965660090800000000000";"2924.141878827594168948"
"0x1c951b5507002870257d9e71fb2562bc4ea6a9c4";"5252";"69977";"40";"326";"0.002182343356113383000000000000";"2912.409306395718656730"
"0x54a04db978934102f2e212a9bef8b0065e4c2b97";"4004";"15070";"143";"325";"0.002175649051340029000000000000";"2906.543020179780812990"
"0xa32bdd548e2f63ba1643ae843cc9ee6891abcdd2";"6256";"6946";"22";"325";"0.002175649051340029000000000000";"2906.543020179780812990"
"0x1284d28cfa4b753307fb3f7bde72e944286152c7";"3439";"3764";"4";"325";"0.002175649051340029000000000000";"2906.543020179780812990"
"0xb0b38307d3747ee439edd285bdeee3337515c056";"306";"631";"1";"325";"0.002175649051340029000000000000";"2906.543020179780812990"
"0x09c355c0984329481883c3e85ed40ba4b791fbbc";"5257";"8637";"30";"324";"0.002168954746566675000000000000";"2900.676733963842969250"
"0xd122f081316fa2ceda9a62a01a19ee1792a01190";"1324";"3860";"14";"324";"0.002168954746566675000000000000";"2900.676733963842969250"
"0xfcae9bae7b0d09461b713ef438932f7f3cf96f16";"1740";"11914";"13";"323";"0.002162260441793321000000000000";"2894.810447747905125510"
"0x815f9d1f315c1148516f3f103bb245bbe14b6262";"3050";"3371";"2";"321";"0.002148871832246613300000000000";"2883.077875316029700923"
"0x07c4f39862e865e6f9d307f1df5e6c24367d2c5b";"6697";"22333";"516";"321";"0.002148871832246613300000000000";"2883.077875316029700923"
"0x82258d967fff503d4306881a88823e4a731e3a2f";"10053";"26480";"148";"320";"0.002142177527473259400000000000";"2877.211589100091944814"
"0xc8bef41143fbc5ae3a328bf5093f7b786aa03a76";"2429";"5252";"39";"320";"0.002142177527473259400000000000";"2877.211589100091944814"
"0x5c6d55c09e2551985a113d4851287f66923884bf";"2039";"4055";"10";"319";"0.002135483222699905500000000000";"2871.345302884154188705"
"0x6c3cd86cebcdd947cde91b5e164a706d3139a0e8";"719";"1248";"3";"319";"0.002135483222699905500000000000";"2871.345302884154188705"
"0x239a44bd94aca345e578fd77582f26d5aead6c3a";"3370";"11296";"255";"319";"0.002135483222699905500000000000";"2871.345302884154188705"
"0x8d085b5b7ca8a0df39808fe94ab7e99d9c2c648b";"1310";"5123";"25";"319";"0.002135483222699905500000000000";"2871.345302884154188705"
"0x9110c7799a702667fb5103bee943d4aa2692007c";"1311";"2133";"2";"319";"0.002135483222699905500000000000";"2871.345302884154188705"
"0xe9a74bd6fef1d20092676894cc53d1e6b8cda1c3";"3131";"4795";"5";"318";"0.002128788917926551600000000000";"2865.479016668216432596"
"0x5fa12a78f7197a8d758ae7b586a1f460085c8742";"3513";"4324";"14";"318";"0.002128788917926551600000000000";"2865.479016668216432596"
"0xeeb49f1d0f71acb3ff80b39afcc0eac633f021c1";"8711";"11167";"47";"317";"0.002122094613153197600000000000";"2859.612730452278588856"
"0xd1edac9f1276d434d751c6e201936f67cb4b1db5";"850";"1637";"7";"317";"0.002122094613153197600000000000";"2859.612730452278588856"
"0x01d9b678554e9fa96f1a0c83e5f556dff94f46af";"4356";"5301";"7";"316";"0.002115400308379843700000000000";"2853.746444236340832747"
"0xd3dd08b5b1f9a73d22fff073770700248f25c873";"11953";"13372";"10";"315";"0.002108706003606490000000000000";"2847.880158020403251900"
"0x97d4e9304786c1a6f10aa30126cc60cadd9265f6";"4743";"45577";"13";"313";"0.002095317394059782000000000000";"2836.147585588527564420"
"0x6b0c1ced67fb4a20ef5b53ce2bad71a0a3ac7923";"5000";"6108";"2";"311";"0.002081928784513074000000000000";"2824.415013156651876940"
"0x0f0e626719f61e1d0f6ed551dc6055e574681fc6";"2356";"7587";"15";"310";"0.002075234479739720000000000000";"2818.548726940714033200"
"0xb31f376d17958df8dae12dd2f1de85f77ae31e8f";"4996";"7473";"204";"309";"0.002068540174966366300000000000";"2812.682440724776452353"
"0x593d78d5248dda710cfa9bc43d4514553a6dcb87";"2379";"3180";"7";"309";"0.002068540174966366300000000000";"2812.682440724776452353"
"0xe2e89dce4af3411cb1b07aaddb62816772a74f96";"2485";"6675";"48";"309";"0.002068540174966366300000000000";"2812.682440724776452353"
"0x0c8595471af50d4a661f410d9072764120b1710f";"248";"555";"1";"308";"0.002061845870193012300000000000";"2806.816154508838608613"
"0x1f2f06b170b0d30c6ce1796da7c18909b112a5f3";"1314";"2857";"2";"308";"0.002061845870193012300000000000";"2806.816154508838608613"
"0x2fa1923cb285591fb231a1a4afdee82702c2203c";"734";"803";"4";"307";"0.002055151565419658400000000000";"2800.949868292900852504"
"0x89c964348fb2cab27a10cd803622509cf8119290";"2857";"19490";"145";"307";"0.002055151565419658400000000000";"2800.949868292900852504"
"0xb75e5d32bf4aaf01664b1d6c4435791d92fbea6b";"13729";"53127";"103";"306";"0.002048457260646304500000000000";"2795.083582076963096395"
"0xb41f1b27add24a4c308a40eb9f20ac95affd16c3";"1318";"1892";"21";"306";"0.002048457260646304500000000000";"2795.083582076963096395"
"0x500776a915650c75222b8139677b5e248883570c";"784";"1795";"8";"306";"0.002048457260646304500000000000";"2795.083582076963096395"
"0x8b277285fe13c52d329385aa1e4201d555eedd60";"4000";"4305";"21";"305";"0.002041762955872950600000000000";"2789.217295861025340286"
"0x5ec510c49b483a6185ba9f8a1964ba6acbf7ac1f";"2711";"3014";"1";"303";"0.002028374346326242300000000000";"2777.484723429149389913"
"0xe64c1a118085320880f4bc8c058c2f28599d2340";"491";"3806";"22";"302";"0.002021680041552888400000000000";"2771.618437213211633804"
"0x24971b098e6a4df2de412614828c771095a8ea11";"3218";"4478";"4";"302";"0.002021680041552888400000000000";"2771.618437213211633804"
"0x9b0753465fece75826615049a8bbae8b6df8d5be";"887";"1590";"13";"301";"0.002014985736779534500000000000";"2765.752150997273877695"
"0x38574987e294cb963ac8d2bf284c655731733d33";"4139";"60682";"53";"301";"0.002014985736779534500000000000";"2765.752150997273877695"
"0x79a8a14b7d605b688acdffa7140a3058d1d75a67";"1632";"2664";"17";"301";"0.002014985736779534500000000000";"2765.752150997273877695"
"0x6db92feb25c4611fc0fd6fab0577ef8efa67ebe8";"9100";"18605";"13";"301";"0.002014985736779534500000000000";"2765.752150997273877695"
"0x67648291a1181780108733194a3243745da34457";"1350";"5995";"665";"300";"0.002008291432006180600000000000";"2759.885864781336121586"
"0xf6ab83e7ea8d4cd080002fe075e99d3f7bb7cc9f";"2382";"8897";"18";"300";"0.002008291432006180600000000000";"2759.885864781336121586"
"0xe564a64746d34fbffd2fee7a8398d102eb65dfc6";"200";"498";"3";"298";"0.001994902822459472700000000000";"2748.153292349460521737"
"0x287013d901d044f82976feed61fd516ea4e3b3c8";"610";"4517";"13";"298";"0.001994902822459472700000000000";"2748.153292349460521737"
"0xcb3f3d09b87f290052f7fbe4adc5be43f27ebb21";"202";"250";"2";"298";"0.001994902822459472700000000000";"2748.153292349460521737"
"0x989888b50f43f2121e9e22e08a0501776ac4cc2a";"1652";"2380";"21";"298";"0.001994902822459472700000000000";"2748.153292349460521737"
"0x00869a1d2b364308ceb40fcb65a84b7786bbd578";"1718";"3473";"11";"297";"0.001988208517686119000000000000";"2742.287006133522940890"
"0x65c6c8c896d89d31e08c121ef42f24c833872de1";"3048";"3345";"1";"297";"0.001988208517686119000000000000";"2742.287006133522940890"
"0x0d3942bee3c3fd198cff27668aadb7d3f12d6eae";"5475";"7014";"25";"296";"0.001981514212912765000000000000";"2736.420719917585097150"
"0xe24e13fd8965fbc555cb63546593eb83cc8ea3ea";"7811";"11556";"5";"293";"0.001961431298592703000000000000";"2718.821861269771565930"
"0xd5e737000868331d894525a78c4990b419b56182";"4017";"4328";"7";"290";"0.001941348384272641300000000000";"2701.223002621958297603"
"0x47a826ae3ada2dac2503f34774a5c50e67ba787d";"1275";"2558";"39";"289";"0.001934654079499287400000000000";"2695.356716406020541494"
"0x1b62145861bb7afbd2944489fb6b592fc6d37b52";"290";"459";"4";"289";"0.001934654079499287400000000000";"2695.356716406020541494"
"0x0c86be6c49c859798fd56e23f83124d68a0e6a29";"1213";"1501";"2";"288";"0.001927959774725933500000000000";"2689.490430190082785385"
"0x07c69638e33248f5bba5450d2e26e95bbe414fc8";"12833";"79483";"184";"287";"0.001921265469952579600000000000";"2683.624143974145029276"
"0xf69505ea044e1dc8b89050537a9aca6ecf83a397";"1276";"1611";"2";"287";"0.001921265469952579600000000000";"2683.624143974145029276"
"0xe9eba95bc938d312c7f0616ca3be187cb2c36375";"750";"1159";"9";"287";"0.001921265469952579600000000000";"2683.624143974145029276"
"0xe924cb3589589275866053bc5b58da008452f836";"6891";"15096";"6";"287";"0.001921265469952579600000000000";"2683.624143974145029276"
"0xc690baa87c891241ff639e609206f04f2ace09ec";"6299";"6585";"5";"286";"0.001914571165179225700000000000";"2677.757857758207273167"
"0x8c1c74aa7c3b167171b6a96adc005f97ef02b263";"962";"2030";"6";"285";"0.001907876860405871700000000000";"2671.891571542269429427"
"0x00d4b9d183907c66b9bc741a697fba1424e2e7b7";"4366";"12473";"58";"284";"0.001901182555632517800000000000";"2666.025285326331673318"
"0xc4455c036dbc09dd1c8cece9db30d0ace2672718";"1085";"1728";"12";"283";"0.001894488250859164000000000000";"2660.158999110394004840"
"0x64fd2d627fd456d3942a11371bab2352b5b6a86f";"1432";"2667";"17";"282";"0.001887793946085810000000000000";"2654.292712894456161100"
"0xd7d493f5dc0ff2bf9b48d02b46c2e1bfe7727ac3";"5191";"8479";"32";"281";"0.001881099641312455800000000000";"2648.426426678518142098"
"0xe04632c6f04b917b13bf49fa2a4d7e7353588e4c";"1749";"5867";"110";"280";"0.001874405336539102000000000000";"2642.560140462580473620"
"0xdd208b5c335dcc795953591522bf347b9ab790df";"9716";"18636";"116";"280";"0.001874405336539102000000000000";"2642.560140462580473620"
"0x804dde1e09022dffad485c833c9ca4b23975eac6";"2577";"2856";"4";"279";"0.001867711031765748000000000000";"2636.693854246642629880"
"0x9546694c1cef3c75d11c788b5b35f9aeb1eb0739";"9048";"26778";"272";"279";"0.001867711031765748000000000000";"2636.693854246642629880"
"0x885a517e98581717be81a9bae9338c93b731e369";"4198";"9449";"122";"277";"0.001854322422219040200000000000";"2624.961281814767117662"
"0xd36476fb206780bd39b2d0cd20a95d73aa55d498";"17235";"19930";"39";"277";"0.001854322422219040200000000000";"2624.961281814767117662"
"0x12de774e17c756c8098d3e067caef46b109beebf";"1527";"1814";"4";"277";"0.001854322422219040200000000000";"2624.961281814767117662"
"0x2f648ff18708f49e11c80e1c04d6798ddbcb4574";"694";"5475";"9";"277";"0.001854322422219040200000000000";"2624.961281814767117662"
"0x623bb9f5f82c783450e56355d61299c07534cfe9";"1336";"4893";"67";"276";"0.001847628117445686200000000000";"2619.094995598829273922"
"0x06ac879c8a0cc49095e6779be51150756cebba8f";"153";"429";"2";"276";"0.001847628117445686200000000000";"2619.094995598829273922"
"0xa8d5eafdc649e92c116ff571c1706967d293afb3";"919";"630";"1";"276";"0.001847628117445686200000000000";"2619.094995598829273922"
"0x67e60ac23d971beee05d5435beec3a32b0e053d4";"1499";"1774";"1";"275";"0.001840933812672332300000000000";"2613.228709382891517813"
"0xf169d14ab5bf40e03c2ffe9f91e5f1288b8f371a";"2255";"4650";"343";"275";"0.001840933812672332300000000000";"2613.228709382891517813"
"0xfff1b3df2d744ed3dd5119ef4b22e82d35cbb427";"25885";"68248";"14";"275";"0.001840933812672332300000000000";"2613.228709382891517813"
"0x5a76c6f1ee8dbb8edb7f9b26723902c7b11d2dfe";"200";"475";"1";"275";"0.001840933812672332300000000000";"2613.228709382891517813"
"0x619f125192eae514c58e2e8acc5ef4139e624e05";"5968";"10859";"32";"273";"0.001827545203125624500000000000";"2601.496136951016005595"
"0xda5f2d3bc09571129f31505a741a068619e105da";"105";"377";"1";"272";"0.001820850898352270600000000000";"2595.629850735078249486"
"0xc2b5ad00e8e18e7ca2d17a72585cb2c9f5ddae69";"3311";"5376";"9";"271";"0.001814156593578916600000000000";"2589.763564519140405746"
"0xa108d490786dc6c737a1cb5f3c6022eb7d497d02";"3204";"3594";"3";"271";"0.001814156593578916600000000000";"2589.763564519140405746"
"0x751538061becfeb22496d4a1b835e0e9c1ed05ae";"3000";"4116";"3";"271";"0.001814156593578916600000000000";"2589.763564519140405746"
"0xfbca6e5a78bffaf1e9aa2885b73ef649ad4da70d";"3512";"7323";"45";"271";"0.001814156593578916600000000000";"2589.763564519140405746"
"0xdb93155848c349384a1b080ccc75a854bbb00dc4";"353";"1731";"2";"270";"0.001807462288805562700000000000";"2583.897278303202649637"
"0xa712b5c31871de1a0d1bf0128586793217a1318e";"3110";"7190";"3";"270";"0.001807462288805562700000000000";"2583.897278303202649637"
"0xf8425befeaa69d86fd7e52cb74c8033e3d4077d2";"1076";"1937";"25";"269";"0.001800767984032208800000000000";"2578.030992087264893528"
"0x6b49e25ab45cdd8e237d1f7c85fcf989ae2474cf";"6068";"72299";"628";"268";"0.001794073679258854900000000000";"2572.164705871327137419"
"0xeaef0c7b11f84a8a97af028d3dbdab5f90adf52e";"4383";"7342";"30";"268";"0.001794073679258854900000000000";"2572.164705871327137419"
"0x61684ad2d586ba9795541e01c9d2bcc61e8a1605";"112";"248";"2";"267";"0.001787379374485500700000000000";"2566.298419655389118417"
"0xf24538d0473d9cd67caaf691167e7e6c442d2058";"667";"947";"2";"267";"0.001787379374485500700000000000";"2566.298419655389118417"
"0x9efdca9b2479bc77fc6276bd5eba0dd0b71dce3f";"1340";"2567";"11";"266";"0.001780685069712146800000000000";"2560.432133439451362308"
"0xcba6b7311e149e299f7c4f3b5055a119caf58ff7";"12555";"22827";"20";"266";"0.001780685069712146800000000000";"2560.432133439451362308"
"0x3b7abc30b42ab18fe76d655aa36b2443158a883c";"5655";"12034";"148";"265";"0.001773990764938793000000000000";"2554.565847223513693830"
"0x8fbcea14170dd9f0015b1d3ff55e36c5d43d04dc";"1763";"11161";"20";"265";"0.001773990764938793000000000000";"2554.565847223513693830"
"0x8ad7ba953191b802029b187d4987a0b62e304f77";"2250";"15807";"3";"265";"0.001773990764938793000000000000";"2554.565847223513693830"
"0x3bff1efdef318ae60cba5e093bc453c20f731085";"1059";"1385";"2";"265";"0.001773990764938793000000000000";"2554.565847223513693830"
"0xa407fc275ef4a5e03b30856ce3eb250c6a72ae6f";"490";"1809";"42";"264";"0.001767296460165439000000000000";"2548.699561007575850090"
"0x574c7d3b721fb3ec9b291570234e3474e75ca68d";"2338";"3790";"14";"264";"0.001767296460165439000000000000";"2548.699561007575850090"
"0xba7175dde5468b03fcc820dac3c4322345593361";"100";"182";"1";"264";"0.001767296460165439000000000000";"2548.699561007575850090"
"0x16994fd01fe63cf2be4c0a506928a0a4fb5fdc8d";"1124";"1761";"4";"263";"0.001760602155392085000000000000";"2542.833274791638006350"
"0x9a99f2dab3b582311d34360e234f2e69eb402b65";"7584";"12476";"8";"263";"0.001760602155392085000000000000";"2542.833274791638006350"
"0x4ee6551c3c90dc9b99e50960b58012ec5a2d1383";"902";"2858";"6";"263";"0.001760602155392085000000000000";"2542.833274791638006350"
"0x5bfc389ebc1bdd777de93f9bfbfaea57e64c898c";"2061";"4372";"4";"262";"0.001753907850618731100000000000";"2536.966988575700250241"
"0xadb0729e28949a47d85963e419d91cc638a49481";"2035";"7099";"68";"261";"0.001747213545845377200000000000";"2531.100702359762494132"
"0x0ff40ec6872cd6733ba8335eceb457df65a3e3a3";"255";"515";"2";"260";"0.001740519241072023300000000000";"2525.234416143824738023"
"0x6bf31ffcccb71d374a77cf1499c452bc081dd285";"6347";"13720";"151";"260";"0.001740519241072023300000000000";"2525.234416143824738023"
"0x091d97939d448c7f8fbd2eb918f0bc35a5e38f36";"520";"22759";"3";"260";"0.001740519241072023300000000000";"2525.234416143824738023"
"0x71007d6d4bb2f6775c22c0db9f4e8b91bd2571d0";"102984";"164890";"61";"259";"0.001733824936298669400000000000";"2519.368129927886981914"
"0x6259f35d1865144df33e7400c619d85aa3397090";"1059";"1347";"2";"259";"0.001733824936298669400000000000";"2519.368129927886981914"
"0xab7762b759f5233e437bcc26d85b73cf00fcfd73";"3681";"9841";"51";"259";"0.001733824936298669400000000000";"2519.368129927886981914"
"0xecdbd79566a25693b9971c48d7de84bc05f7da79";"575";"10146";"15";"259";"0.001733824936298669400000000000";"2519.368129927886981914"
"0x0dd8da1873072c80e833cba199ad5ae1cebe9b19";"3798";"5807";"7";"258";"0.001727130631525315400000000000";"2513.501843711949138174"
"0xc26ebfa86d3bc1d1e27cc58c699e04b4fe667b6e";"534";"1302";"11";"257";"0.001720436326751961500000000000";"2507.635557496011382065"
"0x9c38d642f46c58276fd048f08bb570e7d502b5e2";"497";"532";"5";"257";"0.001720436326751961500000000000";"2507.635557496011382065"
"0xa45db1cddb9a65264582998ae7522bc2fa36e082";"842";"5754";"4";"256";"0.001713742021978607600000000000";"2501.769271280073625956"
"0xd6658ef6ced5fdfe0af290b06643d57f5be8aad7";"1191";"3214";"38";"254";"0.001700353412431899800000000000";"2490.036698848198113738"
"0xbfc83f3b371deb267b254833fc4caf0d55333933";"1478";"2362";"3";"252";"0.001686964802885191700000000000";"2478.304126416322338627"
"0xacc80f02af19ed0fc97d30b12a8ac157ce2b8772";"855";"2363";"11";"252";"0.001686964802885191700000000000";"2478.304126416322338627"
"0xc1454c64a3193df3d4b132ddd7351aae6ddfda5a";"397";"649";"1";"252";"0.001686964802885191700000000000";"2478.304126416322338627"
"0xc268fdf1ad9f4aab14f902a6fe67ad6fead36bdd";"402";"4663";"45";"251";"0.001680270498111837800000000000";"2472.437840200384582518"
"0xae7e25215aea407a72ff1ff012396e1cdc4a620d";"8694";"14410";"87";"251";"0.001680270498111837800000000000";"2472.437840200384582518"
"0x24ad7fc295da8e03863948509603c01ae104338c";"6790";"13309";"25";"249";"0.001666881888565130000000000000";"2460.705267768509070300"
"0x6b08260b35d10579165bdbb12d5f98e6ab1c1f9c";"1116";"2243";"29";"249";"0.001666881888565130000000000000";"2460.705267768509070300"
"0x8071485b149dc55eebfae553524f7e23bc0eaeda";"9627";"35523";"673";"249";"0.001666881888565130000000000000";"2460.705267768509070300"
"0xe517e6cbdfd3aa82f70043e4b50c8258eb70e632";"1127";"7048";"20";"249";"0.001666881888565130000000000000";"2460.705267768509070300"
"0x5a0eecaaceb1f472d223b3e11be1dcda7c82c701";"1307";"2661";"37";"247";"0.001653493279018422000000000000";"2448.972695336633382820"
"0x39978d5bc643d4d29d5bb332be3228d37076a0ca";"700";"1246";"7";"247";"0.001653493279018422000000000000";"2448.972695336633382820"
"0xae6fbae83be0cc77c5dadd8326e94869095049fd";"1549";"1915";"5";"246";"0.001646798974245068200000000000";"2443.106409120695714342"
"0x1a545b2007954337e83bc85a1b0967950c214af7";"570";"816";"1";"246";"0.001646798974245068200000000000";"2443.106409120695714342"
"0xd0dfafd27f65a10ffc97b650b304b70596d6597c";"1106";"2449";"4";"245";"0.001640104669471714300000000000";"2437.240122904757958233"
"0x2d8a6418a13d86d3d58ee2fcd4e486b9456b81f1";"200";"3053";"6";"245";"0.001640104669471714300000000000";"2437.240122904757958233"
"0x4e3330b5ba5630bd5055ddfcc22d1b1d5cfcc82b";"1367";"2734";"17";"244";"0.001633410364698360300000000000";"2431.373836688820114493"
"0xe62390f2b2c6bd68a1e4b69deb95ccbde5135fa0";"5349";"14209";"43";"243";"0.001626716059925006400000000000";"2425.507550472882358384"
"0xa986fcaff3295cf927957d6782dfe942d029f044";"983";"2107";"4";"243";"0.001626716059925006400000000000";"2425.507550472882358384"
"0x61ecd0ac9eeb17c3a2f1c5c0c57d253ff1bf9991";"1380";"2525";"9";"243";"0.001626716059925006400000000000";"2425.507550472882358384"
"0x0ed1a9eb348a5469d9a1138937e00cbc7f4df1eb";"462";"704";"1";"242";"0.001620021755151652500000000000";"2419.641264256944602275"
"0xec75e9b737bbf53b9db691fadff0189b756684b1";"2011";"15711";"46";"242";"0.001620021755151652500000000000";"2419.641264256944602275"
"0x123c09a63a194ba0533f31f28aa1d8a67ebc2da0";"3760";"5172";"9";"242";"0.001620021755151652500000000000";"2419.641264256944602275"
"0x187d03aae5999b7972cb8837c9233b24818ac00c";"713";"1375";"3";"242";"0.001620021755151652500000000000";"2419.641264256944602275"
"0x728bc0102e37cd79a9eea9a52124cfa9009f31e5";"2108";"5052";"63";"241";"0.001613327450378298600000000000";"2413.774978041006846166"
"0x5681f81707ee93f732d6c2237c566c90e3764143";"831";"1832";"3";"241";"0.001613327450378298600000000000";"2413.774978041006846166"
"0x2d2ab7093cf2cfe629614eb21ea7ccd41ce8e47f";"2558";"126823";"123";"241";"0.001613327450378298600000000000";"2413.774978041006846166"
"0xe8b8cd50d5c307fe63bea7a009250a8f7d71533a";"2966";"5574";"8";"241";"0.001613327450378298600000000000";"2413.774978041006846166"
"0xf45950f03be11cc3c688daa8f201ba73fb9737f4";"441";"4646";"8";"241";"0.001613327450378298600000000000";"2413.774978041006846166"
"0xa4954f49277f143b17187b91d4922f96eb13c482";"4761";"5001";"4";"240";"0.001606633145604944700000000000";"2407.908691825069090057"
"0x2fb3e4e2babf0b56b85ca47cfd7d175c81e02b68";"1337";"4822";"83";"240";"0.001606633145604944700000000000";"2407.908691825069090057"
"0xdfe7e71fc224d9521f1f231f3c10504ac3e37c84";"8551";"25901";"79";"240";"0.001606633145604944700000000000";"2407.908691825069090057"
"0x905790cfe1b3bfba0991acc3ea366b024d8d8c24";"7187";"268184";"336";"240";"0.001606633145604944700000000000";"2407.908691825069090057"
"0x3b4fed6dc011d114fa428b0a4a85beb65f5f589c";"393";"633";"3";"240";"0.001606633145604944700000000000";"2407.908691825069090057"
"0xdad3eabe7f7ccfb940978fb4ad2d2ff01d426a32";"14850";"24246";"91";"240";"0.001606633145604944700000000000";"2407.908691825069090057"
"0x89f2abb69e3ee909a4360ade8d19caafc65d0659";"645";"1335";"21";"239";"0.001599938840831590700000000000";"2402.042405609131246317"
"0x45493e5afcf87f67c936aa63cc050c6316e5075a";"442";"745";"3";"239";"0.001599938840831590700000000000";"2402.042405609131246317"
"0x2d35329ea0736ee739303664326ae3e4b34b03b2";"1584";"2573";"22";"239";"0.001599938840831590700000000000";"2402.042405609131246317"
"0x9d3f2455e4ed7d303d0e8bcaed82483594f0d57e";"9024";"26788";"179";"237";"0.001586550231284882700000000000";"2390.309833177255558837"
"0xb8f07c090506569709b45815c28464a624829593";"1963";"8320";"123";"237";"0.001586550231284882700000000000";"2390.309833177255558837"
"0xa8f6ff59c4650b4bccdddd841d4e03898326273d";"455";"2137";"55";"237";"0.001586550231284882700000000000";"2390.309833177255558837"
"0xadb0aa34ddf403067e0a2828e61526e3f1fc5e1f";"48";"285";"1";"237";"0.001586550231284882700000000000";"2390.309833177255558837"
"0x0c11a308e076a2400f2b7f025c04953909ab3273";"572";"489";"1";"236";"0.001579855926511528800000000000";"2384.443546961317802728"
"0xf3593cea9383659203fda5abda6174f0045a4dfb";"8821";"15146";"152";"236";"0.001579855926511528800000000000";"2384.443546961317802728"
"0x66784f9a4b200d2f2c772bb86609b6b4979ad4b6";"48095";"111111";"459";"235";"0.001573161621738174800000000000";"2378.577260745379958988"
"0x6526db7de2e8824ac0a2e9a85da699b9c1af3bfc";"4635";"6660";"3";"235";"0.001573161621738174800000000000";"2378.577260745379958988"
"0x8cc25e61daaa225d8419932b16a04c632ae22ea0";"10246";"14186";"45";"234";"0.001566467316964821000000000000";"2372.710974529442290510"
"0x7f96033b33aa53f1065e72e91a59fc7306e3246c";"1275";"1576";"8";"233";"0.001559773012191467000000000000";"2366.844688313504446770"
"0x67a1bdbbe74ca6ec4ec0521d6440eb6dfc3d1265";"411";"510";"4";"233";"0.001559773012191467000000000000";"2366.844688313504446770"
"0x1e3f12f4babbffb0acf72ccf356999e266188356";"1231";"1525";"2";"232";"0.001553078707418113000000000000";"2360.978402097566603030"
"0xf471745df1f240586651ac3b253135066c4076d5";"8684";"15204";"36";"232";"0.001553078707418113000000000000";"2360.978402097566603030"
"0xa81864d710fab6e96f6ea2f275fd21a58b0ece16";"750";"6889";"1";"232";"0.001553078707418113000000000000";"2360.978402097566603030"
"0x026b5e402a4d84a59eb00fa321dbb7a356f5e359";"935";"1602";"13";"231";"0.001546384402644759200000000000";"2355.112115881628934552"
"0xc9caebbab267b89fa5c6983f779f500c2b0d4876";"761";"8505";"7";"231";"0.001546384402644759200000000000";"2355.112115881628934552"
"0xfa4d39e3da853d93f8427ad1fc9e438b2769625e";"3942";"7774";"35";"230";"0.001539690097871405200000000000";"2349.245829665691090812"
"0xf992b204ce87f73e2d326f502260c1788801fb4f";"330";"11335";"11";"229";"0.001532995793098051300000000000";"2343.379543449753334703"
"0x78e60d76595cf90c2017f90603a369bda4c1b8b6";"6078";"6307";"2";"229";"0.001532995793098051300000000000";"2343.379543449753334703"
"0x16e53ea826ace1eca943c6546b272b1cbeccf97b";"358";"654";"30";"228";"0.001526301488324697400000000000";"2337.513257233815578594"
"0x6d07e38dcd68a7c4ee1a3fd2ad34aee41b526ab9";"751";"1146";"6";"227";"0.001519607183551343500000000000";"2331.646971017877822485"
"0xf83ae460ae3155fd267478902fff9d93a76c52f4";"1567";"4790";"9";"226";"0.001512912878777989600000000000";"2325.780684801940066376"
"0x2510ef403413259e21394ba32b48aa6c7372e6e0";"226";"724853";"195";"226";"0.001512912878777989600000000000";"2325.780684801940066376"
"0x7f1ecf9ff72c516b93c27a2f17798f11f7c35216";"349";"574";"2";"225";"0.001506218574004635600000000000";"2319.914398586002222636"
"0x142b9af1ff6b98eb15761c3b732e6b7ea2cad183";"1156";"1381";"2";"225";"0.001506218574004635600000000000";"2319.914398586002222636"
"0x8da8b0bd966f84c7e5130104420933a85042c3fe";"807";"1233";"3";"225";"0.001506218574004635600000000000";"2319.914398586002222636"
"0x1b7343a25be1b4f9ef870846e3122a9330999e2a";"1379";"2387";"10";"223";"0.001492829964457927600000000000";"2308.181826154126535156"
"0xf15281f975c34f4d855398bf4604ab4c5b1ca86a";"1346";"1569";"1";"223";"0.001492829964457927600000000000";"2308.181826154126535156"
"0xa2d5b72143a5b3863fcd49e08a16d8c0692bb351";"4152";"9462";"2";"222";"0.001486135659684573700000000000";"2302.315539938188779047"
"0x8f22ea38711726939da7f5c59f8fa2a40e8b15c4";"4615";"8692";"66";"222";"0.001486135659684573700000000000";"2302.315539938188779047"
"0x127ef529dbc8fe5a957b6ace425c138e5aec0b97";"641";"973";"10";"221";"0.001479441354911219700000000000";"2296.449253722250935307"
"0xdc72f98e3a1025ab7f55f873f791d5e4ba2cad88";"5787";"7487";"8";"221";"0.001479441354911219700000000000";"2296.449253722250935307"
"0xfe472fa31666ac56085d9a1e4c781623fd4efcc2";"1174";"1427";"5";"220";"0.001472747050137865800000000000";"2290.582967506313179198"
"0x832d16bd89eadae1ab8f5c8a7b094303f2691241";"2653";"3139";"4";"220";"0.001472747050137865800000000000";"2290.582967506313179198"
"0x41c16b3cbad72acfc71027735aac9fe11b6d6e64";"1800";"2066";"9";"219";"0.001466052745364511900000000000";"2284.716681290375423089"
"0xd0a568c83c44700c96c5f24260056153733df7bc";"1031";"3460";"13";"219";"0.001466052745364511900000000000";"2284.716681290375423089"
"0xa1f6547b39ab3247b941fd8c0cfe50c8a2ecdcc6";"573";"791";"5";"218";"0.001459358440591158000000000000";"2278.850395074437666980"
